,K16953,K17486
kofamscan/ko_tables/DMSP/MMETSP1142_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0369_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0414_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1138_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0707_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0314_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1410_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0152_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0321_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0201_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0882_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1456_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0503_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0158_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0463_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0804_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1424_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0325_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1009_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1094_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0370_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0405_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0009_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1034_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0448_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0982_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0758_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1084_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1339_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0164_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0740_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0268_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1309_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0287_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0884_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1163_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0997_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1136_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0384_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0989_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0191_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0043_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1124_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1311_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0319_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0045_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1166_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1440_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1071_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0850_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0113_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1180_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0103_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0126_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1354_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0468_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0954_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1054_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0397_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1122_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1320_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1081_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0206_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0039_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0815_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0040_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0359_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0784_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0223_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1386_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0785_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0892_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1393_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0945_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1075_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1131_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0327_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1325_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1428_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0225_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0329_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1162_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0739_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0416_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1347_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0205_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1414_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0888_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0052_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0018_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0008_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1346_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0233_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0118_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1141_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0208_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0883_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0918_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1015_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0147_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0959_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1067_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1091_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0013_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1385_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0253_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1139_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1348_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0995_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0420_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0324_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1318_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1453_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1037_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1085_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0119_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1060_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0447_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0906_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0937_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0146_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0367_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0885_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1358_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0745_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0975_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0754_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0224_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0965_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0186_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1470_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0913_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0437_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0102_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1103_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0689_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0436_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0055_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1126_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0992_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0451_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0996_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1460_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0853_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0296_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0977_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0809_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0851_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1317_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0034_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1001_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0649_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0269_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0168_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1392_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0361_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1008_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0494_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0563_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1344_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0917_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1017_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0902_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0933_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0290_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1475_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0042_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0604_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0292_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0017_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0961_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0213_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0005_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1082_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1110_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0154_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0713_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1036_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1062_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1467_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1068_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0890_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1387_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1355_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1059_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1438_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1409_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0786_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0744_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1132_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1471_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0493_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0038_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1086_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1338_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0819_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1446_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0947_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0097_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1444_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1160_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0929_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0270_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0964_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1449_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1039_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0799_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1322_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0176_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0800_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0986_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0470_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0984_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0880_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0932_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0794_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0059_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1114_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1472_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1154_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1159_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1005_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1336_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0104_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1436_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1090_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0198_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0210_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1150_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1312_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0112_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0360_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0419_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0099_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0960_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1442_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0173_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1450_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0322_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0578_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0810_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0372_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1061_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1130_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0063_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1466_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0323_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1050_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1101_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0312_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0889_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0007_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0271_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1052_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0737_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0286_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1125_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0894_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0699_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0058_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0696_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1019_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0093_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1433_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0736_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0418_clean.csv,0,0
