,K16953,K17486
kofamscan/ko_tables/DMSP/GCF_000021665.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003691545.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002892225.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000014745.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002741725.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002966125.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000470655.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000219105.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000010105.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000220645.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001011155.1.csv,0,1
kofamscan/ko_tables/DMSP/GCF_003097515.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002157225.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000023465.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000772105.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900105445.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002501585.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000015665.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000812185.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000023785.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002795825.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001975705.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001685465.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003429325.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000737595.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003846385.1.csv,1,0
kofamscan/ko_tables/DMSP/GCF_003076895.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002795805.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002953535.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001456255.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000964565.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001750185.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003095655.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001651805.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003032495.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002269385.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002949085.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001886455.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000024825.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000012345.1.csv,0,1
kofamscan/ko_tables/DMSP/GCF_001887715.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900217235.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000299965.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000227745.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000147735.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900239935.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000230555.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001854425.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000237865.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002407505.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002119505.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000018485.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000785535.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000024125.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000737535.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003584745.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000259255.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000020845.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001880285.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000012885.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000223395.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001951155.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000195575.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000328405.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000018025.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001932755.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001006045.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002355395.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001998865.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003071365.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000204155.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001682135.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001865655.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000319385.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001677435.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000015845.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900095155.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000019185.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000195335.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000020545.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003312875.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000308235.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000015285.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001895885.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000754405.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001971745.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000151205.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000060345.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001857945.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000442595.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001182765.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003568845.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000306765.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001698205.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002393525.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001886615.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001932795.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000331105.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000015965.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002892025.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001304795.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000263735.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002211985.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002290105.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002012365.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003990725.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003691485.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002407485.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001886475.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000750515.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003344865.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002073975.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003260975.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000968135.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000299095.1.csv,0,1
kofamscan/ko_tables/DMSP/GCF_000269945.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003119375.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002119585.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000186265.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001482385.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001969345.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002157895.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001455325.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003410255.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000015825.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000190595.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000739065.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003584565.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002381325.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000226565.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002215215.1.csv,0,1
kofamscan/ko_tables/DMSP/GCF_000310085.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000819565.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002140055.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000217795.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001680065.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003491385.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003441595.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003491205.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002214345.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000194135.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000327505.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001877055.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001997345.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000954115.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000213655.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000788395.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003391255.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000194625.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003721455.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003143555.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000214215.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002887615.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002119565.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001660505.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003060825.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000011965.2.csv,0,1
kofamscan/ko_tables/DMSP/GCF_001687545.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000299335.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001685485.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000014885.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000152925.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000011245.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000831225.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000155675.2.csv,0,1
kofamscan/ko_tables/DMSP/GCF_002310855.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003330885.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002831685.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000468615.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002847305.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000462975.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000153485.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003312895.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000011185.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001534725.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001854125.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000191045.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003568825.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000215995.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000789375.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002891925.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000831385.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002220115.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001044355.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000021565.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002117085.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000024845.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900637885.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003991075.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000754365.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001187785.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000024725.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000012605.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001017575.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000956175.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002504165.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001908435.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000148645.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003544875.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003122365.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000439535.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900105035.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900176595.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003568865.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000184325.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000507245.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000217675.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000184705.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001483385.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000013005.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000016085.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002237405.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003626995.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001975665.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000025285.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000970085.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000203935.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002356035.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002381345.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000013665.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002128305.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002831605.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003288315.1.csv,0,1
kofamscan/ko_tables/DMSP/GCF_003148385.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000147875.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000189295.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003367375.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000967895.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000183745.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002838205.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_004022545.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000269925.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001886415.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000233775.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003351365.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000332115.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000011485.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003443595.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001308265.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001305655.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003711085.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000818095.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003061515.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003867075.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002831645.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000221005.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001735745.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001908835.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000970145.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001077815.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001008165.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000018765.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000982975.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003952245.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000789355.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000801275.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000018105.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000265405.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000325705.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000012325.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003367315.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002891945.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000763535.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003612775.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000014585.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900105135.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003429285.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003443875.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000020525.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001857985.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000299395.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000299115.1.csv,0,1
kofamscan/ko_tables/DMSP/GCF_000024465.1.csv,0,1
kofamscan/ko_tables/DMSP/GCF_002240355.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000255135.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000772065.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002355655.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003544895.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001932735.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002892165.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000019525.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900102005.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001854245.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002838765.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000963865.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000246985.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002149065.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001767295.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900119795.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001932835.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001831475.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002832675.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002950575.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000152945.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000517445.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002893765.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000015145.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000769655.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003030345.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001889405.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000737575.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002892145.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000827835.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000439595.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000184065.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002945325.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000319575.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003130755.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900105865.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001969385.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000971605.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002214395.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001687105.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000831485.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000970045.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001680045.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001679745.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001310225.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000940995.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000196395.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001644665.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002381365.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001767395.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000224745.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002310795.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001632825.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000008465.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003054475.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000222485.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001466725.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001767235.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003403095.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000477035.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003443715.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001941385.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001682155.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000007925.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_004014715.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000299995.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000013565.1.csv,0,1
kofamscan/ko_tables/DMSP/GCF_000224085.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001932815.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000091325.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002892245.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002214245.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000835165.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001831495.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000025665.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003726935.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003846405.1.csv,1,0
kofamscan/ko_tables/DMSP/GCF_000828615.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000018885.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003942025.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000264455.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001941365.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002355575.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000183425.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000264765.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000725425.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001865855.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003691505.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000730385.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001889605.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002412045.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900099705.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001895265.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003030385.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002204915.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000832145.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001653755.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001932535.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001680025.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000155735.2.csv,0,1
kofamscan/ko_tables/DMSP/GCF_002117105.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000196315.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001983995.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000250635.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002196515.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000025725.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003691525.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000020585.3.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001932855.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000283575.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001941505.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000022365.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000834255.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000757845.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002212005.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001190965.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001687805.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000012505.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000151105.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003293715.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000661915.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001632765.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002291265.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002381385.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900105595.1.csv,1,0
kofamscan/ko_tables/DMSP/GCF_002407265.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000011465.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000284615.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000230895.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001465295.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001687665.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003264115.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001282785.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003585765.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002831665.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003846365.1.csv,1,0
kofamscan/ko_tables/DMSP/GCF_003285105.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000015245.1.csv,0,0
